Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,EE,ZA,,,1,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,EE,ZA,,4,3,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,EG,ZA,,,6,live,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,EG,ZA,,,3,live,,Z,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,NA,,,2,skins,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,NA,,,9,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,NA,,14,,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,bone carvings,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,1,,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,2,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,skulls,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,31,22,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZW,,,7,skins,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZW,,,1,skin pieces,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZW,,,2,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZW,,8,,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ET,ZA,,,6,live,,T,C
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FI,ZA,,2,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,NA,,,10,bone pieces,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,NA,,,1,skins,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,NA,,,5,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,235,,bone carvings,Number of specimens,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,235,bone carvings,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,2,,bones,Number of specimens,T,O
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,2,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,2,bones,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,4,leather products (small),,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,1,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,2,skins,,H,O
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,1,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,2,skins,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,1,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,6,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,8,,bodies,Number of specimens,T,O
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,22,,bones,Number of specimens,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,40,bones,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,1,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,22,bones,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,4,leather products (small),,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,1,skulls,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,1,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,6,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,2,trophies,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZW,,,1,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GM,ZA,,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HR,ZA,,,2,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,1,,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,,2,bone pieces,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,,2,skins,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,,1,skulls,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,,5,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,NA,,7,,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,ZW,4,,trophies,,H,O
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,,1,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,HU,ZA,,8,8,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ID,ZA,,,2,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IR,ZA,,,2,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IS,ZA,,1,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,IT,NA,,,4,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,JP,ZA,,1,,bones,Number of specimens,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,JP,ZA,,,1,bones,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,KR,FR,XX,,5,bone carvings,Number of specimens,T,O
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,KW,ZA,,12,12,live,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,KW,ZA,,,6,live,,Z,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,KW,ZA,,,1,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,KW,ZA,,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LB,ZA,,,20,trophies,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LU,ZA,,,2,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,LV,ZA,,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ML,SN,,,2,live,,B,C
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ML,SN,,,6,live,,B,D
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ML,SN,,6,,unspecified,,,
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ML,ZA,,9,,unspecified,,,
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MT,ZA,,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MU,ZA,,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MW,ZA,,,14,live,,N,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MW,ZW,,4,,live,,N,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,NA,,1,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,4,,bones,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,4,bones,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,10,,leather products (small),Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,5,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,2,skin pieces,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,5,tails,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,24,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,10,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZW,,9,1,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NA,ZA,,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NL,NA,,,1,skulls,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NL,ZA,,,1,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NL,ZA,,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,NA,,2,1,skins,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,ZA,,,4,bones,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,ZA,,,2,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,ZA,,,1,derivatives,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,ZA,,1,,skins,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,ZA,,7,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,ZA,,,5,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NZ,AU,,,1,live,Number of specimens,Z,C
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NZ,ZA,,1,,bodies,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NZ,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PH,ZA,,,1,trophies,,H,C
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PL,ZA,BW,,4,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PL,ZA,,,3,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PL,ZA,,2,2,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PL,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,QA,ZA,,3,,live,Number of specimens,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,QA,ZA,,,6,live,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,QA,ZA,,,4,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RO,ZA,,,1,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RO,ZA,,1,2,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,KZ,,,1,live,,Z,C
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,NA,,,1,skins,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,ZA,ZW,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,ZA,,,1,skins,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,ZA,,,1,trophies,,H,F
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,ZA,,,3,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,ZA,,,1,trophies,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SA,HU,ZW,,1,trophies,,H,O
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SA,ZA,,,6,live,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SA,ZA,,,10,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SA,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SE,NA,,1,,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SE,ZA,,2,,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SE,ZA,,,1,skins,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SE,ZA,,4,6,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SK,NA,,,2,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SK,NA,,1,,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,TH,ZA,,,1,skins,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,TH,ZA,,,2,trophies,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,TR,ZA,,1,,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,TZ,ZA,,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,UA,ZA,ZW,,8,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,CA,ZW,,2,skin pieces,Number of specimens,H,O
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,CA,ZW,1,,skin pieces,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,CA,ZW,1,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,CH,XX,,1,bone carvings,Number of specimens,T,O
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,DK,,,2,specimens,,S,C
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,FR,ZA,1,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,ZA,5,,bones,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,ZA,1,,bones,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,ZA,1,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,2,,bone carvings,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,1,,bone carvings,Number of specimens,P,I
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,1,,bones,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,,8,bone pieces,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,,2,hair products,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,1,1,skins,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,,2,skin pieces,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,2,1,skulls,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,45,40,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,NA,,,1,trophies,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,BW,1,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,BW,,1,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,NA,1,,bones,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,NA,1,,skins,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,XX,7,,bone carvings,Number of specimens,T,I
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,ZW,,2,bones,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,ZW,2,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,ZW,,2,trophies,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,25,,bone carvings,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,16,,bone carvings,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,8,,bone carvings,Number of specimens,T,I
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,4421,,bone carvings,Number of specimens,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,250,bone carvings,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,1,bone carvings,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,3166,bone carvings,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,18,,bones,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,15,,bones,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,22,,bones,Number of specimens,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,22,bones,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,7,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,830,bones,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,bone pieces,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,5645,,bone pieces,Number of specimens,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,4,,feet,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,8,feet,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,35,,hair products,Number of specimens,H,I
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,9,,leather products (large),Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,2,,leather products (large),Number of specimens,P,I
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,4,,leather products (large),Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,14,,leather products (small),Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,leather products (small),Number of specimens,P,I
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,4,leather products (small),,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,19,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,rug,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,5,,skins,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,3,,skins,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,3,,skins,Number of specimens,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,19,skins,,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,9,skins,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,3,skins,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,73,,skin pieces,kg,H,D
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,2,,skin pieces,Number of specimens,H,I
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,6,,skin pieces,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,17,,skin pieces,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,skulls,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,2,,skulls,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,39,,skulls,Number of specimens,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,1,skulls,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,35,skulls,,T,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,2,,tails,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,tails,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,trophies,Number of specimens,H,O
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,189,,trophies,Number of specimens,H,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,4,,trophies,Number of specimens,P,W
