index,location,time,end_time,message,provenance,event_type,event_category,priority,priority_label,attributes,comment,title,notes,reported_by,state,is_contained_in,sort_at,patrol_segments,updated_at,created_at,icon_id,serial_number,url,image_url,geojson,is_collection,event_details,related_subjects,patrols
70,"{'latitude': 10.731158834465433, 'longitude': 19.377450239227898}",2025-11-05 14:04:48.763000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-05T14:08:30.395354Z,[],2025-11-05 14:08:30.395354+00:00,2025-11-05 14:05:23.215343+00:00,GPS_point_rep,35035,https://twiga.pamdas.org/api/v1.0/activity/event/a59fd27f-c613-4e81-a422-c0c7ff8fdcf1,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [19.377450239227898, 10.731158834465433]}, 'properties': {'message': '', 'datetime': '2025-11-05T14:04:48.763000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery 3.4v hibernation', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'd4c6d4de-315d-48ad-a41f-6fe986af6981', 'unitupdate_country': 'tcd', 'unitupdate_subject': '0320ac21-f266-4833-97ae-ccef11a7a263', 'updates': []}",[],[]
68,"{'latitude': 10.662927027149124, 'longitude': 19.59640822560243}",2025-11-05 14:14:44.444000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-05T15:19:29.231298Z,[],2025-11-05 15:19:29.231298+00:00,2025-11-05 14:15:21.150470+00:00,GPS_point_rep,35037,https://twiga.pamdas.org/api/v1.0/activity/event/9656d573-b2c9-44e7-8776-975204118ae2,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [19.59640822560243, 10.662927027149124]}, 'properties': {'message': '', 'datetime': '2025-11-05T14:14:44.444000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery failure', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '82127db1-97e3-47a5-868f-b168bbff0fec', 'unitupdate_country': 'tcd', 'unitupdate_subject': 'cebe9fa5-5e37-4a18-9dde-4d34833f8e84', 'updates': []}",[],[]
67,"{'latitude': 10.642900696698788, 'longitude': 19.767646688981273}",2025-11-05 14:21:52.940000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-05T15:24:09.955143Z,[],2025-11-05 15:24:09.955143+00:00,2025-11-05 14:22:20.811371+00:00,GPS_point_rep,35039,https://twiga.pamdas.org/api/v1.0/activity/event/68cee493-06e4-45a8-9804-e6697aac5e0a,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [19.767646688981273, 10.642900696698788]}, 'properties': {'message': '', 'datetime': '2025-11-05T14:21:52.940000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '35123147-1b5f-469c-8e79-f355e6db9c2f', 'unitupdate_country': 'tcd', 'unitupdate_subject': '84ff0ac0-c2b7-4b8c-bd6e-1715a49230b6', 'updates': []}",[],[]
66,"{'latitude': -17.657741252225563, 'longitude': 23.353052616734175}",2025-11-05 14:28:21.067000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-05T15:29:07.605674Z,[],2025-11-05 15:29:07.605674+00:00,2025-11-05 14:28:45.604292+00:00,GPS_point_rep,35040,https://twiga.pamdas.org/api/v1.0/activity/event/0782f74f-4cee-4c0b-9def-faf2c7253ee8,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [23.353052616734175, -17.657741252225563]}, 'properties': {'message': '', 'datetime': '2025-11-05T14:28:21.067000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '03b32dd7-5081-42b0-8db7-f9615acfe923', 'unitupdate_country': 'nam', 'unitupdate_subject': '62925a46-1d2b-4941-9ddf-e1190238053a', 'updates': []}",[],[]
65,"{'latitude': -17.910279558193366, 'longitude': 23.275096624279087}",2025-11-05 14:32:48.982000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-05T15:35:57.622052Z,[],2025-11-05 15:35:57.622052+00:00,2025-11-05 14:33:12.495245+00:00,GPS_point_rep,35041,https://twiga.pamdas.org/api/v1.0/activity/event/623ab4af-8590-46eb-981a-59ebad176568,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [23.275096624279087, -17.910279558193366]}, 'properties': {'message': '', 'datetime': '2025-11-05T14:32:48.982000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery failure', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '122c6c15-291c-495c-85bd-8912d6291d75', 'unitupdate_country': 'nam', 'unitupdate_subject': '4b604bdd-5ffb-4685-9f87-28a08644943f', 'updates': []}",[],[]
64,"{'latitude': -18.766996649451897, 'longitude': 26.85932395406246}",2025-11-05 14:35:49.707000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-05T15:39:10.663794Z,[],2025-11-05 15:39:10.663794+00:00,2025-11-05 14:36:15.174145+00:00,GPS_point_rep,35042,https://twiga.pamdas.org/api/v1.0/activity/event/a342ba8e-823d-4224-9dc1-987772314554,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [26.85932395406246, -18.766996649451897]}, 'properties': {'message': '', 'datetime': '2025-11-05T14:35:49.707000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'ZWE_Hwange; battery', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'cb1b065f-3484-40df-816a-d682384b0316', 'unitupdate_subject': 'e41f91cd-431d-4ad2-8dd6-9027351a1003', 'updates': []}",[],[]
62,"{'latitude': 8.745348925647349, 'longitude': 32.452963794803736}",2025-11-05 14:45:33.140000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-05T15:49:06.007179Z,[],2025-11-05 15:49:06.007179+00:00,2025-11-05 14:45:51.287604+00:00,GPS_point_rep,35044,https://twiga.pamdas.org/api/v1.0/activity/event/441aeb6a-6fc0-4012-bf25-d4387d88d923,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [32.452963794803736, 8.745348925647349]}, 'properties': {'message': '', 'datetime': '2025-11-05T14:45:33.140000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery failure', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'e94daf4b-c7f9-4873-bb05-7d3f96467585', 'unitupdate_country': 'ssd', 'unitupdate_subject': '136d1091-6263-4635-ac2b-375f13c5bb61', 'updates': []}",[],[]
61,"{'latitude': -18.300384489837526, 'longitude': 23.40098347563142}",2025-11-05 14:48:13.368000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-05T15:49:06.298270Z,[],2025-11-05 15:49:06.298270+00:00,2025-11-05 14:48:36.257079+00:00,GPS_point_rep,35045,https://twiga.pamdas.org/api/v1.0/activity/event/7c9572aa-e82f-4021-a45e-344f258a8642,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [23.40098347563142, -18.300384489837526]}, 'properties': {'message': '', 'datetime': '2025-11-05T14:48:13.368000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery failure', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '43f396ad-6bf3-4e48-b00b-4f7a3186e8b3', 'unitupdate_country': 'nam', 'unitupdate_subject': 'bca6ce9c-4f4d-4017-81d3-266c218b437e', 'updates': []}",[],[]
59,"{'latitude': -19.06669778091066, 'longitude': 20.96799674723323}",2025-11-05 14:55:25.867000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-05T15:59:47.558590Z,[],2025-11-05 15:59:47.558590+00:00,2025-11-05 14:55:53.745694+00:00,GPS_point_rep,35047,https://twiga.pamdas.org/api/v1.0/activity/event/5840a049-8660-418a-b936-36ce7a547f0f,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [20.96799674723323, -19.06669778091066]}, 'properties': {'message': '', 'datetime': '2025-11-05T14:55:25.867000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery failure', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '8b97c31a-1f80-4f04-9317-4a5b5f04d84c', 'unitupdate_country': 'nam', 'unitupdate_subject': 'cf4fffe5-5541-42ab-9061-8a98cdb361fd', 'updates': []}",[],[]
55,"{'latitude': -19.171593006339037, 'longitude': 15.297275767952556}",2025-11-11 09:50:10.269000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-11T10:57:25.799936Z,[],2025-11-11 10:57:25.799936+00:00,2025-11-11 09:51:20.933079+00:00,GPS_point_rep,35521,https://twiga.pamdas.org/api/v1.0/activity/event/be3d10e9-a471-4d9d-89a6-5e80c6929d4c,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [15.297275767952556, -19.171593006339037]}, 'properties': {'message': '', 'datetime': '2025-11-11T09:50:10.269000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Immobility', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '6cec558a-37ec-4f1c-86f5-c31da6923644', 'unitupdate_country': 'nam', 'unitupdate_subject': '28990b8a-55b7-4fe9-956b-77603d186a52', 'updates': []}",[],[]
56,"{'latitude': -19.171593006339037, 'longitude': 15.297275767952556}",2025-11-11 09:50:10.269000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-11T10:57:25.549642Z,[],2025-11-11 10:57:25.549642+00:00,2025-11-11 09:51:36.669597+00:00,GPS_point_rep,35522,https://twiga.pamdas.org/api/v1.0/activity/event/d9c14c20-7d7b-45d1-b935-6b0001c453e9,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [15.297275767952556, -19.171593006339037]}, 'properties': {'message': '', 'datetime': '2025-11-11T09:50:10.269000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Immobility', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '6cec558a-37ec-4f1c-86f5-c31da6923644', 'unitupdate_country': 'nam', 'unitupdate_subject': '28990b8a-55b7-4fe9-956b-77603d186a52', 'updates': []}",[],[]
53,"{'latitude': -13.421586932021413, 'longitude': 31.539514999355816}",2025-11-21 06:53:17.041000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-21T07:55:16.168820Z,[],2025-11-21 07:55:16.168820+00:00,2025-11-21 06:54:05.031295+00:00,GPS_point_rep,35830,https://twiga.pamdas.org/api/v1.0/activity/event/d474f5d6-2a42-4fa6-ae45-760ec3f8967a,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [31.539514999355816, -13.421586932021413]}, 'properties': {'message': '', 'datetime': '2025-11-21T06:53:17.041000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Suspended unit - not functional since deployment (technical failture unknown, was functional before). Will reactivate in a few months to see if we can revive it.', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '8c40523f-05ef-4b50-8c9d-8f5ec25d5d07', 'unitupdate_country': 'zmb', 'unitupdate_subject': '52793766-e12c-4e36-81b1-c2099036732d', 'updates': []}",[],[]
52,"{'latitude': -12.885053441920846, 'longitude': 32.00372675280008}",2025-11-21 06:54:38.355000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-21T07:55:16.453296Z,[],2025-11-21 07:55:16.453296+00:00,2025-11-21 06:54:59.457189+00:00,GPS_point_rep,35831,https://twiga.pamdas.org/api/v1.0/activity/event/7bb4be27-a0cc-4a79-aa34-4197ca92b623,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [32.00372675280008, -12.885053441920846]}, 'properties': {'message': '', 'datetime': '2025-11-21T06:54:38.355000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Suspended unit - not functional since deployment (technical failture unknown, was functional before). Will reactivate in a few months to see if we can revive it.', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'd71e6dfb-82dd-4c14-bb91-900c3e6df451', 'unitupdate_country': 'zmb', 'unitupdate_subject': 'a4f48ad4-eb7a-4925-a86d-068dc9d46137', 'updates': []}",[],[]
51,"{'latitude': -12.887637419759344, 'longitude': 32.004093632849276}",2025-11-21 06:55:12.972000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-21T08:00:06.479892Z,[],2025-11-21 08:00:06.479892+00:00,2025-11-21 06:55:29.663800+00:00,GPS_point_rep,35832,https://twiga.pamdas.org/api/v1.0/activity/event/1ba11b96-c128-4761-a3e0-7b478518573c,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [32.004093632849276, -12.887637419759344]}, 'properties': {'message': '', 'datetime': '2025-11-21T06:55:12.972000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Suspended unit - not functional since deployment (technical failture unknown, was functional before). Will reactivate in a few months to see if we can revive it.', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'ea7cd8a0-e8fc-4c84-8e27-3cd801300ecb', 'unitupdate_country': 'zmb', 'unitupdate_subject': '79e877b6-dc7b-4a10-b428-663cbe76b202', 'updates': []}",[],[]
45,"{'latitude': 5.399479262359009, 'longitude': 32.23384208613447}",2025-11-28 10:53:02.581000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-28T11:55:53.342614Z,[],2025-11-28 11:55:53.342614+00:00,2025-11-28 10:53:42.679152+00:00,GPS_point_rep,35978,https://twiga.pamdas.org/api/v1.0/activity/event/c1705220-b9c6-42f4-95ff-7376e496a65c,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [32.23384208613447, 5.399479262359009]}, 'properties': {'message': '', 'datetime': '2025-11-28T10:53:02.581000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery failure', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'e6f9ddb3-a545-4614-8493-2334562060b7', 'unitupdate_country': 'ssd', 'unitupdate_subject': '365c3177-feba-4a36-b992-375eac721213', 'updates': []}",[],[]
44,"{'latitude': -24.33306048100181, 'longitude': 32.22701421134775}",2025-11-28 11:01:36.780000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-28T12:06:29.510146Z,[],2025-11-28 12:06:29.510146+00:00,2025-11-28 11:02:31.482274+00:00,GPS_point_rep,35979,https://twiga.pamdas.org/api/v1.0/activity/event/675e42b0-0ce6-4a26-b7c3-3e2ab80de64e,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [32.22701421134775, -24.33306048100181]}, 'properties': {'message': '', 'datetime': '2025-11-28T11:01:36.780000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Immobility, ops flight found no sign of carcass, assumed fell out', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': 'e68d006e-ba48-4588-91db-cbc499c38ae2', 'unitupdate_country': 'moz', 'unitupdate_subject': '24cd3ef1-a37a-40db-b2ab-92fb3321ba2a', 'updates': []}",[],[]
43,"{'latitude': -21.439000655851075, 'longitude': 15.620459269078168}",2025-11-28 11:09:30.061000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-11-28T12:12:03.343067Z,[],2025-11-28 12:12:03.343067+00:00,2025-11-28 11:10:06.800009+00:00,GPS_point_rep,35980,https://twiga.pamdas.org/api/v1.0/activity/event/baed9a39-bbff-4f95-89ad-f29fe8292cc8,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [15.620459269078168, -21.439000655851075]}, 'properties': {'message': '', 'datetime': '2025-11-28T11:09:30.061000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Giraffe death, tag removed and back to office. Can be redeployed so not deactivated', 'unitupdate_action': 'other', 'unitupdate_unitid': 'c4aed251-9756-4b64-babe-ce65e83ea9c8', 'unitupdate_country': 'nam', 'unitupdate_subject': '076e379f-9b3e-478d-8c6d-429d563fba5e', 'updates': []}",[],[]
33,"{'latitude': 5.208459684636821, 'longitude': 32.287119977779724}",2025-12-12 07:57:04.193000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-12-12T09:01:49.310670Z,[],2025-12-12 09:01:49.310670+00:00,2025-12-12 07:57:43.992875+00:00,GPS_point_rep,36231,https://twiga.pamdas.org/api/v1.0/activity/event/6356c40c-18f1-40a3-876b-56f0bacd1018,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [32.287119977779724, 5.208459684636821]}, 'properties': {'message': '', 'datetime': '2025-12-12T07:57:04.193000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Immobility, aerial patrol showed no signs of carcass or anything suspicious. Assumed tail/unit fell off', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '9c291471-f20e-46ec-90f8-ddd48f06a4ae', 'unitupdate_country': 'ssd', 'unitupdate_subject': '69c4b8e1-c304-48fd-a24e-c49acd3857ea', 'updates': []}",[],[]
32,"{'latitude': 8.71688932863843, 'longitude': 32.469665722462594}",2025-12-12 09:59:15.343000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'username': 'CMarneweck', 'first_name': 'Courtney', 'last_name': 'Marneweck', 'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848', 'content_type': 'accounts.user'}",resolved,[],2025-12-12T10:37:20.130207Z,[],2025-12-12 10:37:20.130207+00:00,2025-12-12 10:00:08.516051+00:00,GPS_point_rep,36233,https://twiga.pamdas.org/api/v1.0/activity/event/4ec61849-12d9-4423-b0a7-23aec0251835,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [32.469665722462594, 8.71688932863843]}, 'properties': {'message': '', 'datetime': '2025-12-12T09:59:15.343000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Battery', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '9b44664e-b18e-4fd4-ac18-26eaf79693cb', 'unitupdate_country': 'ssd', 'unitupdate_subject': '8d6d57d1-496e-4b93-9ba3-9d9e4c1cbe86', 'updates': []}",[],[]
